molecule_id,seed,target,candidate,calibration,true,pred,abs_error,target_short,tanimoto_dissimilarity,reference_loo_p95,domain,distance_decile,normalised_abs_error,fingerprint,reference_domain
00001128,2,sterimol_B5,sum_pc_Bmax_all,huber,11.217294511130172,11.227568402224122,0.0102738910939503,B5,0.5681818181818181,0.6666666666666667,ID,9,0.358500710109359,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001129,2,sterimol_B5,sum_pc_Bmax_all,huber,7.140896463782293,7.14259036016827,0.0016938963859765,B5,0.48888888888888893,0.6666666666666667,ID,8,0.05910740649974714,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001137,2,sterimol_B5,sum_pc_Bmax_all,huber,6.819617022058933,6.82589002841127,0.0062730063523366,B5,0.35,0.6666666666666667,ID,4,0.21889245381989936,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001140,2,sterimol_B5,sum_pc_Bmax_all,huber,7.026557636289245,7.024739724712523,0.0018179115767216,B5,0.4137931034482759,0.6666666666666667,ID,6,0.06343483546895683,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001150,2,sterimol_B5,sum_pc_Bmax_all,huber,8.779617185922886,8.763367617513662,0.0162495684092238,B5,0.36111111111111116,0.6666666666666667,ID,4,0.5670180616482912,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001166,2,sterimol_B5,sum_pc_Bmax_all,huber,12.31318908514324,12.386379628165455,0.0731905430222159,B5,0.36363636363636365,0.6666666666666667,ID,4,2.553936128659622,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001172,2,sterimol_B5,sum_pc_Bmax_all,huber,9.951789268742605,10.046416692214386,0.0946274234717812,B5,0.23913043478260865,0.6666666666666667,ID,2,3.3019620512065258,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001173,2,sterimol_B5,sum_pc_Bmax_all,huber,10.920716092425138,10.93392473583799,0.0132086434128524,B5,0.43243243243243246,0.6666666666666667,ID,6,0.4609069728096731,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001183,2,sterimol_B5,sum_pc_Bmax_all,huber,9.841535998898728,9.882595889831244,0.0410598909325177,B5,0.30952380952380953,0.6666666666666667,ID,3,1.4327580389661891,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001196,2,sterimol_B5,sum_pc_Bmax_all,huber,8.831641463975052,8.812877740038774,0.0187637239362779,B5,0.47916666666666663,0.6666666666666667,ID,7,0.6547478743874006,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001201,2,sterimol_B5,sum_pc_Bmax_all,huber,8.634955943346661,8.643399010353344,0.0084430670066826,B5,0.4285714285714286,0.6666666666666667,ID,6,0.2946153010302929,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001203,2,sterimol_B5,sum_pc_Bmax_all,huber,9.13234531471904,9.146727270098436,0.0143819553793971,B5,0.4347826086956522,0.6666666666666667,ID,6,0.5018489264803491,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001205,2,sterimol_B5,sum_pc_Bmax_all,huber,10.413653381380714,10.3903664372096,0.0232869441711152,B5,0.23076923076923073,0.6666666666666667,ID,2,0.8125826860806107,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001209,2,sterimol_B5,sum_pc_Bmax_all,huber,8.674015400428225,8.662579901097146,0.0114354993310783,B5,0.31999999999999995,0.6666666666666667,ID,3,0.39903426979683565,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001212,2,sterimol_B5,sum_pc_Bmax_all,huber,8.259506035120506,8.321940166229984,0.0624341311094784,B5,0.4571428571428572,0.6666666666666667,ID,7,2.1785981701702775,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001219,2,sterimol_B5,sum_pc_Bmax_all,huber,6.840151369415667,6.83986187734812,0.0002894920675471,B5,0.4242424242424242,0.6666666666666667,ID,6,0.010101636355457744,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001223,2,sterimol_B5,sum_pc_Bmax_all,huber,6.969669244175133,6.972365907679241,0.0026966635041079,B5,0.2142857142857143,0.6666666666666667,ID,2,0.09409830922949351,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001228,2,sterimol_B5,sum_pc_Bmax_all,huber,8.956888314623745,8.882923488307254,0.0739648263164909,B5,0.4,0.6666666666666667,ID,5,2.5809542377952006,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001229,2,sterimol_B5,sum_pc_Bmax_all,huber,9.414394017952828,9.421115960014822,0.0067219420619935,B5,0.46875,0.6666666666666667,ID,7,0.23455777178304363,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001232,2,sterimol_B5,sum_pc_Bmax_all,huber,7.239217708138639,7.242611899200595,0.0033941910619557,B5,0.4,0.6666666666666667,ID,5,0.11843807714435214,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001233,2,sterimol_B5,sum_pc_Bmax_all,huber,8.435321964879243,8.441402006195723,0.0060800413164798,B5,0.3421052631578947,0.6666666666666667,ID,4,0.2121590651019991,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001238,2,sterimol_B5,sum_pc_Bmax_all,huber,6.342779703269159,6.367674382797309,0.0248946795281499,B5,0.5151515151515151,0.6666666666666667,ID,9,0.8686835598288499,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001247,2,sterimol_B5,sum_pc_Bmax_all,huber,12.61589358288638,12.626164293445797,0.0102707105594159,B5,0.607843137254902,0.6666666666666667,ID,10,0.3583897274370022,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001251,2,sterimol_B5,sum_pc_Bmax_all,huber,7.429921875363361,7.465378621883309,0.035456746519948,B5,0.4838709677419355,0.6666666666666667,ID,8,1.2372399794128472,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001252,2,sterimol_B5,sum_pc_Bmax_all,huber,15.784665019253168,15.713545527623278,0.07111949162989,B5,0.5853658536585367,0.6666666666666667,ID,10,2.481668144890647,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001259,2,sterimol_B5,sum_pc_Bmax_all,huber,9.026453656795535,8.95340378527638,0.0730498715191565,B5,0.5777777777777777,0.6666666666666667,ID,9,2.549027488566226,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001260,2,sterimol_B5,sum_pc_Bmax_all,huber,7.793890925518578,7.829692560616375,0.0358016350977967,B5,0.45945945945945943,0.6666666666666667,ID,7,1.2492746407633235,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001264,2,sterimol_B5,sum_pc_Bmax_all,huber,8.61686157978782,8.615106177035425,0.0017554027523942,B5,0.36363636363636365,0.6666666666666667,ID,4,0.0612536309278001,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001266,2,sterimol_B5,sum_pc_Bmax_all,huber,6.668410202225722,6.720184989721146,0.0517747874954235,B5,0.43333333333333335,0.6666666666666667,ID,6,1.806647346476172,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001274,2,sterimol_B5,sum_pc_Bmax_all,huber,6.832111767884493,6.847651380299168,0.0155396124146749,B5,0.5,0.6666666666666667,ID,8,0.5422446115635371,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001280,2,sterimol_B5,sum_pc_Bmax_all,huber,9.090899524479504,9.08269272465816,0.0082067998213428,B5,0.3513513513513513,0.6666666666666667,ID,4,0.28637091212785126,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001283,2,sterimol_B5,sum_pc_Bmax_all,huber,3.4604707542753035,3.462227934137951,0.0017571798626474,B5,0.2857142857142857,0.6666666666666667,ID,2,0.061315642027770775,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001286,2,sterimol_B5,sum_pc_Bmax_all,huber,3.965934133242156,4.112721933728987,0.1467878004868312,B5,0.41666666666666663,0.6666666666666667,ID,6,5.122064291776157,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001292,2,sterimol_B5,sum_pc_Bmax_all,huber,3.8866595655487663,3.864707457789159,0.0219521077596076,B5,0.41666666666666663,0.6666666666666667,ID,6,0.7660044425476336,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001297,2,sterimol_B5,sum_pc_Bmax_all,huber,4.838186643249912,4.884245496957221,0.0460588537073087,B5,0.7272727272727273,0.6666666666666667,OOD,10,1.6071935754328068,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001401,2,sterimol_B5,sum_pc_Bmax_all,huber,2.882909527541209,2.798837585897232,0.0840719416439776,B5,0.5714285714285714,0.6666666666666667,ID,9,2.933635416613106,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001402,2,sterimol_B5,sum_pc_Bmax_all,huber,6.472758013378202,6.454196921513886,0.0185610918643162,B5,0.4545454545454546,0.6666666666666667,ID,7,0.6476771607673218,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001408,2,sterimol_B5,sum_pc_Bmax_all,huber,7.96181691444762,7.985944533160881,0.0241276187132601,B5,0.34782608695652173,0.6666666666666667,ID,4,0.841917474387572,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001413,2,sterimol_B5,sum_pc_Bmax_all,huber,6.642302466511949,6.647463633767657,0.0051611672557081,B5,0.40740740740740744,0.6666666666666667,ID,6,0.18009555573876482,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001414,2,sterimol_B5,sum_pc_Bmax_all,huber,6.519562962273377,6.547744994463738,0.0281820321903607,B5,0.47619047619047616,0.6666666666666667,ID,7,0.9833935808915049,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001415,2,sterimol_B5,sum_pc_Bmax_all,huber,6.334274726890275,6.3358372890431465,0.0015625621528716,B5,0.375,0.6666666666666667,ID,4,0.05452458433439447,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001423,2,sterimol_B5,sum_pc_Bmax_all,huber,6.221641225681267,6.22315360654653,0.0015123808652628,B5,0.2962962962962963,0.6666666666666667,ID,3,0.05277354112423722,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001428,2,sterimol_B5,sum_pc_Bmax_all,huber,9.933514087939685,9.941275365300074,0.0077612773603892,B5,0.5,0.6666666666666667,ID,8,0.2708246972457814,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001430,2,sterimol_B5,sum_pc_Bmax_all,huber,11.069250627810924,11.078880477177792,0.0096298493668687,B5,0.30000000000000004,0.6666666666666667,ID,3,0.3360272952768066,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001434,2,sterimol_B5,sum_pc_Bmax_all,huber,6.398156314096534,6.382963932976369,0.0151923811201646,B5,0.0,0.6666666666666667,ID,1,0.5301282026474026,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001462,2,sterimol_B5,sum_pc_Bmax_all,huber,7.326210722469863,7.342103930332134,0.0158932078622706,B5,0.28205128205128205,0.6666666666666667,ID,2,0.5545830934391275,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001490,2,sterimol_B5,sum_pc_Bmax_all,huber,5.9559490044002485,6.142163348465236,0.1862143440649877,B5,0.5909090909090908,0.6666666666666667,ID,10,6.497827743098865,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001501,2,sterimol_B5,sum_pc_Bmax_all,huber,8.371417413846928,8.371161430844744,0.0002559830021837,B5,0.29032258064516125,0.6666666666666667,ID,3,0.00893235943612641,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001507,2,sterimol_B5,sum_pc_Bmax_all,huber,8.517126122912266,8.522459137554915,0.0053330146426482,B5,0.28125,0.6666666666666667,ID,2,0.18609205790966488,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001518,2,sterimol_B5,sum_pc_Bmax_all,huber,4.70629364253024,4.714097739784416,0.0078040972541755,B5,0.7692307692307692,0.6666666666666667,OOD,10,0.27231886943320466,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001528,2,sterimol_B5,sum_pc_Bmax_all,huber,6.02652712735974,6.146125015995291,0.1195978886355506,B5,0.2962962962962963,0.6666666666666667,ID,3,4.173290101222904,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001536,2,sterimol_B5,sum_pc_Bmax_all,huber,9.983556358064028,9.990207021893555,0.0066506638295269,B5,0.4285714285714286,0.6666666666666667,ID,6,0.23207056448048005,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001542,2,sterimol_B5,sum_pc_Bmax_all,huber,6.359246355992759,6.356957677968183,0.0022886780245761,B5,0.27586206896551724,0.6666666666666667,ID,2,0.07986192276316396,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001544,2,sterimol_B5,sum_pc_Bmax_all,huber,7.492029533019767,7.498198530712911,0.0061689976931447,B5,0.5151515151515151,0.6666666666666667,ID,9,0.2152631396840142,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001548,2,sterimol_B5,sum_pc_Bmax_all,huber,6.8063514142797885,6.836989604751787,0.0306381904719987,B5,0.5172413793103448,0.6666666666666667,ID,9,1.06909961768478,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001551,2,sterimol_B5,sum_pc_Bmax_all,huber,6.4057295505732,6.37627023700666,0.0294593135665399,B5,0.30434782608695654,0.6666666666666667,ID,3,1.0279634791104317,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001553,2,sterimol_B5,sum_pc_Bmax_all,huber,6.704018215309063,6.705569330665739,0.0015511153566762,B5,0.5,0.6666666666666667,ID,8,0.05412515586790582,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001556,2,sterimol_B5,sum_pc_Bmax_all,huber,7.435620208318228,7.450017181047217,0.0143969727289894,B5,0.37037037037037035,0.6666666666666667,ID,4,0.5023729470723105,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001562,2,sterimol_B5,sum_pc_Bmax_all,huber,6.555717314526151,6.524763738467139,0.0309535760590113,B5,0.26086956521739135,0.6666666666666667,ID,2,1.0801047914663915,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001569,2,sterimol_B5,sum_pc_Bmax_all,huber,9.192845733124354,9.1928041463407,4.1586783654068427e-05,B5,0.2666666666666667,0.6666666666666667,ID,2,0.0014511436158717705,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001575,2,sterimol_B5,sum_pc_Bmax_all,huber,7.300051873501816,7.345166830499609,0.0451149569977928,B5,0.3846153846153846,0.6666666666666667,ID,5,1.5742569171076475,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001578,2,sterimol_B5,sum_pc_Bmax_all,huber,7.84118625181874,7.8155399826490495,0.025646269169691,B5,0.42307692307692313,0.6666666666666667,ID,6,0.8949097887950089,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001597,2,sterimol_B5,sum_pc_Bmax_all,huber,13.036003007193946,12.964569136375362,0.0714338708185842,B5,0.375,0.6666666666666667,ID,4,2.4926382010611703,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001600,2,sterimol_B5,sum_pc_Bmax_all,huber,8.023934383605003,8.040160659950093,0.0162262763450904,B5,0.4117647058823529,0.6666666666666667,ID,6,0.5662053003044752,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001601,2,sterimol_B5,sum_pc_Bmax_all,huber,7.458784138570047,7.405183880563017,0.0536002580070302,B5,0.5,0.6666666666666667,ID,8,1.8703459460340413,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001605,2,sterimol_B5,sum_pc_Bmax_all,huber,6.9008738080431336,6.906899013694061,0.0060252056509275,B5,0.5,0.6666666666666667,ID,8,0.21024561041768824,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001606,2,sterimol_B5,sum_pc_Bmax_all,huber,10.04650758271862,10.063855048553998,0.0173474658353782,B5,0.42105263157894735,0.6666666666666667,ID,6,0.6053284742567484,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001607,2,sterimol_B5,sum_pc_Bmax_all,huber,7.373783297599976,7.371846760772792,0.0019365368271841,B5,0.3793103448275862,0.6666666666666667,ID,5,0.06757418599728282,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001613,2,sterimol_B5,sum_pc_Bmax_all,huber,8.152060120188715,8.160375874054965,0.0083157538662508,B5,0.32258064516129037,0.6666666666666667,ID,3,0.29017279226378195,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001624,2,sterimol_B5,sum_pc_Bmax_all,huber,6.649850281968789,6.668969220778518,0.0191189388097292,B5,0.41666666666666663,0.6666666666666667,ID,6,0.6671428650690405,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001632,2,sterimol_B5,sum_pc_Bmax_all,huber,8.400178018753502,8.404309841296486,0.004131822542984,B5,0.48484848484848486,0.6666666666666667,ID,8,0.14417724522871872,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001638,2,sterimol_B5,sum_pc_Bmax_all,huber,6.613727387698809,6.615398618602797,0.0016712309039883,B5,0.3529411764705882,0.6666666666666667,ID,4,0.058316509330073485,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001641,2,sterimol_B5,sum_pc_Bmax_all,huber,6.922605476417489,6.928192435228378,0.0055869588108885,B5,0.5,0.6666666666666667,ID,8,0.19495327356883083,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001649,2,sterimol_B5,sum_pc_Bmax_all,huber,4.890586352646332,4.888787674010996,0.0017986786353354,B5,0.5,0.6666666666666667,ID,8,0.06276371455854494,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001657,2,sterimol_B5,sum_pc_Bmax_all,huber,6.56086354691172,6.514548581821734,0.0463149650899854,B5,0.3928571428571429,0.6666666666666667,ID,5,1.6161304146222695,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001667,2,sterimol_B5,sum_pc_Bmax_all,huber,5.4553492101615975,5.367283265070747,0.0880659450908503,B5,0.5238095238095238,0.6666666666666667,ID,9,3.073003554623273,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001670,2,sterimol_B5,sum_pc_Bmax_all,huber,6.845122798495643,6.847847634245324,0.0027248357496807,B5,0.5416666666666667,0.6666666666666667,ID,9,0.09508136131276615,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001672,2,sterimol_B5,sum_pc_Bmax_all,huber,9.814009896743952,9.771156070776808,0.0428538259671444,B5,0.24390243902439024,0.6666666666666667,ID,2,1.4953562286805449,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001673,2,sterimol_B5,sum_pc_Bmax_all,huber,6.534587885083444,6.6221788448138845,0.0875909597304405,B5,0.45833333333333337,0.6666666666666667,ID,7,3.056429251134818,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001678,2,sterimol_B5,sum_pc_Bmax_all,huber,6.743095339251759,6.74417710185584,0.0010817626040804,B5,0.5,0.6666666666666667,ID,8,0.03774739854512701,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001681,2,sterimol_B5,sum_pc_Bmax_all,huber,8.419438462155645,8.42078850097949,0.0013500388238458,B5,0.5151515151515151,0.6666666666666667,ID,9,0.047108721768417114,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001682,2,sterimol_B5,sum_pc_Bmax_all,huber,6.773343332640188,6.771425384701824,0.0019179479383639,B5,0.5384615384615384,0.6666666666666667,ID,9,0.06692553887992046,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001688,2,sterimol_B5,sum_pc_Bmax_all,huber,6.309929022227846,6.305930333623214,0.0039986886046312,B5,0.35,0.6666666666666667,ID,4,0.13953162352583354,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001701,2,sterimol_B5,sum_pc_Bmax_all,huber,9.73443293045992,9.752987413582874,0.0185544831229549,B5,0.26086956521739135,0.6666666666666667,ID,2,0.6474465530599509,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001706,2,sterimol_B5,sum_pc_Bmax_all,huber,6.735498864711287,6.738676302885195,0.0031774381739078,B5,0.368421052631579,0.6666666666666667,ID,4,0.11087462688263161,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001711,2,sterimol_B5,sum_pc_Bmax_all,huber,4.212921295177327,4.121025631846583,0.0918956633307441,B5,0.625,0.6666666666666667,ID,10,3.2066390677862597,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001712,2,sterimol_B5,sum_pc_Bmax_all,huber,7.132828036157214,7.144143664535975,0.0113156283787612,B5,0.6842105263157895,0.6666666666666667,OOD,10,0.39485145131704175,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001713,2,sterimol_B5,sum_pc_Bmax_all,huber,7.02832068285578,7.029652423517496,0.0013317406617163,B5,0.6666666666666667,0.6666666666666667,ID,10,0.046470219368777634,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001722,2,sterimol_B5,sum_pc_Bmax_all,huber,5.856016557896026,5.85576084337354,0.0002557145224857,B5,0.5217391304347826,0.6666666666666667,ID,9,0.008922991012663209,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001727,2,sterimol_B5,sum_pc_Bmax_all,huber,11.485988489988298,11.483178066752563,0.0028104232357346,B5,0.30000000000000004,0.6666666666666667,ID,3,0.09806788066032528,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001738,2,sterimol_B5,sum_pc_Bmax_all,huber,6.647535535990784,6.557707438475821,0.089828097514963,B5,0.52,0.6666666666666667,ID,9,3.134492710931083,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001739,2,sterimol_B5,sum_pc_Bmax_all,huber,6.322187306938597,6.324371702865318,0.0021843959267213,B5,0.5,0.6666666666666667,ID,8,0.07622306716397881,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001740,2,sterimol_B5,sum_pc_Bmax_all,huber,7.343637234139394,7.459279968150725,0.115642734011331,B5,0.5384615384615384,0.6666666666666667,ID,9,4.035277567470237,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001744,2,sterimol_B5,sum_pc_Bmax_all,huber,4.795717998131452,4.792069159015852,0.0036488391156002,B5,0.46153846153846156,0.6666666666666667,ID,7,0.1273238544243231,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001751,2,sterimol_B5,sum_pc_Bmax_all,huber,6.981051382586231,6.896838093414454,0.0842132891717772,B5,0.55,0.6666666666666667,ID,9,2.9385676461476584,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001753,2,sterimol_B5,sum_pc_Bmax_all,huber,4.844421376017729,4.836996472806855,0.0074249032108735,B5,0.6190476190476191,0.6666666666666667,ID,10,0.2590871413031436,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001754,2,sterimol_B5,sum_pc_Bmax_all,huber,8.648800495691349,8.629772509893606,0.0190279857977433,B5,0.43999999999999995,0.6666666666666667,ID,7,0.6639691192033937,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001771,2,sterimol_B5,sum_pc_Bmax_all,huber,5.989390083758276,5.978169455518576,0.0112206282397,B5,0.6,0.6666666666666667,ID,10,0.3915364835991162,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001776,2,sterimol_B5,sum_pc_Bmax_all,huber,8.347129529377415,8.359592068026291,0.0124625386488759,B5,0.4285714285714286,0.6666666666666667,ID,6,0.4348721350587596,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001781,2,sterimol_B5,sum_pc_Bmax_all,huber,4.740187659455375,4.679770180105876,0.0604174793494989,B5,0.5833333333333333,0.6666666666666667,ID,10,2.1082284259920803,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001784,2,sterimol_B5,sum_pc_Bmax_all,huber,5.689191573810143,5.705416572297659,0.016224998487516,B5,0.5217391304347826,0.6666666666666667,ID,9,0.5661607103001963,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001785,2,sterimol_B5,sum_pc_Bmax_all,huber,7.662793601675104,7.652281678140399,0.0105119235347048,B5,0.5,0.6666666666666667,ID,8,0.3668066964449356,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001793,2,sterimol_B5,sum_pc_Bmax_all,huber,6.727062217942463,6.632183222223709,0.0948789957187541,B5,0.4,0.6666666666666667,ID,5,3.3107405002244157,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001796,2,sterimol_B5,sum_pc_Bmax_all,huber,7.884149613594226,7.648196173521219,0.2359534400730067,B5,0.4814814814814815,0.6666666666666667,ID,8,8.233440966561233,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001797,2,sterimol_B5,sum_pc_Bmax_all,huber,8.024497091949389,7.968971453666883,0.0555256382825053,B5,0.5,0.6666666666666667,ID,8,1.9375308314563546,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001802,2,sterimol_B5,sum_pc_Bmax_all,huber,5.818212010536964,5.817582777902418,0.0006292326345462,B5,0.7222222222222222,0.6666666666666667,OOD,10,0.02195666123438146,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001812,2,sterimol_B5,sum_pc_Bmax_all,huber,8.197377398205607,8.118984488578231,0.0783929096273752,B5,0.4444444444444444,0.6666666666666667,ID,7,2.7354693087511497,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001816,2,sterimol_B5,sum_pc_Bmax_all,huber,7.3860539475205425,7.37355889550535,0.0124950520151925,B5,0.4545454545454546,0.6666666666666667,ID,7,0.4360066677110874,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001817,2,sterimol_B5,sum_pc_Bmax_all,huber,8.218277400083151,8.223160169371951,0.0048827692888,B5,0.36,0.6666666666666667,ID,4,0.17038104076903485,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001818,2,sterimol_B5,sum_pc_Bmax_all,huber,7.938851028881826,7.944543385743653,0.005692356861827,B5,0.5217391304347826,0.6666666666666667,ID,9,0.19863106962098526,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001819,2,sterimol_B5,sum_pc_Bmax_all,huber,6.638595104236419,6.64084714529938,0.0022520410629605,B5,0.42307692307692313,0.6666666666666667,ID,6,0.07858349994990521,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001823,2,sterimol_B5,sum_pc_Bmax_all,huber,5.942491239507904,5.833972342833046,0.108518896674858,B5,0.56,0.6666666666666667,ID,9,3.7866959229428794,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001831,2,sterimol_B5,sum_pc_Bmax_all,huber,4.798415964163825,4.79761744234546,0.000798521818365,B5,0.33333333333333337,0.6666666666666667,ID,3,0.027863896580550416,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001832,2,sterimol_B5,sum_pc_Bmax_all,huber,8.792651993419202,8.798552560173254,0.0059005667540521,B5,0.5238095238095238,0.6666666666666667,ID,9,0.20589641763099525,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
00001833,2,sterimol_B5,sum_pc_Bmax_all,huber,8.959586598649066,8.956764833627487,0.0028217650215793,B5,0.6666666666666667,0.6666666666666667,ID,10,0.09846364485930802,"Morgan radius 2, 2048 bits",all non-test molecules for the same outer seed
